time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
7.265100399,TRACKING,,0.005800449,1,0.041752770,0.000000337,-0.091892731,0.000000000,0.000000000,0.050000000,-0.041733807,0.000000152,-0.141898310,0.147908218,0.007661576
7.274063043,TRACKING,,0.001611777,1,0.041572926,0.000000341,-0.091350894,0.000000000,0.000000000,0.050000000,-0.041554346,0.000000100,-0.141356357,0.147337651,0.007538449
7.285898755,TRACKING,,0.002661167,1,0.041314085,0.000000347,-0.090574814,0.000000000,0.000000000,0.050000000,-0.041296003,0.000000032,-0.140580127,0.146520074,0.007382686
7.294436824,TRACKING,,0.012722701,1,0.041314085,0.000000347,-0.090574814,0.000000000,0.000000000,0.050000000,-0.041296003,0.000000032,-0.140580127,0.146520074,0.007382686
7.304560152,TRACKING,,0.003642219,1,0.041044784,0.000000353,-0.089768807,0.000000000,0.000000000,0.050000000,-0.041027184,-0.000000033,-0.139773974,0.145670840,0.007234538
7.314206160,TRACKING,,0.003204669,1,0.040834006,0.000000357,-0.089136739,0.000000000,0.000000000,0.050000000,-0.040816853,-0.000000084,-0.139141772,0.145004993,0.007090706
7.322573588,TRACKING,,0.003217975,1,0.040631341,0.000000361,-0.088528521,0.000000000,0.000000000,0.050000000,-0.040614602,-0.000000131,-0.138533429,0.144364320,0.006957623
7.334978552,TRACKING,,0.005330788,1,0.040432334,0.000000364,-0.087931078,0.000000000,0.000000000,0.050000000,-0.040416002,-0.000000175,-0.137935865,0.143735020,0.006826820
7.345439477,TRACKING,,0.003273559,1,0.040231466,0.000000368,-0.087327980,0.000000000,0.000000000,0.050000000,-0.040215545,-0.000000217,-0.137332643,0.143099772,0.006694237
7.355743162,TRACKING,,0.003226300,1,0.040028166,0.000000371,-0.086717502,0.000000000,0.000000000,0.050000000,-0.040012662,-0.000000258,-0.136722040,0.142456763,0.006559158
7.365381462,TRACKING,,0.000470938,1,0.039822598,0.000000374,-0.086100135,0.000000000,0.000000000,0.050000000,-0.039807516,-0.000000298,-0.136104546,0.141806509,0.006421830
