time_s,controller_state,reason,robot_state_age_s,command_sent,measured_x_T_S_m,measured_y_T_S_m,measured_z_T_S_m,desired_x_T_S_m,desired_y_T_S_m,desired_z_T_S_m,error_x_m,error_y_m,error_z_m,position_error_m,orientation_error_deg
10.952881639,TRACKING,,0.004618729,1,0.040260671,0.000000346,-0.087410009,0.000000000,0.000000000,0.050000000,-0.040244654,-0.000000232,-0.137414701,0.143186704,0.006730197
10.962896427,TRACKING,,0.002715943,1,0.040050779,0.000000348,-0.086780338,0.000000000,0.000000000,0.050000000,-0.040035189,-0.000000276,-0.136784902,0.142523422,0.006592057
10.973858768,TRACKING,,0.001186184,1,0.039834353,0.000000350,-0.086130900,0.000000000,0.000000000,0.050000000,-0.039819211,-0.000000319,-0.136135330,0.141839337,0.006446468
10.983763547,TRACKING,,0.011258736,1,0.039834353,0.000000350,-0.086130900,0.000000000,0.000000000,0.050000000,-0.039819211,-0.000000319,-0.136135330,0.141839337,0.006446468
10.993678745,TRACKING,,0.003242258,1,0.039624998,0.000000351,-0.085502324,0.000000000,0.000000000,0.050000000,-0.039610289,-0.000000358,-0.135506625,0.141177266,0.006304970
11.001762179,TRACKING,,0.001948077,1,0.039417286,0.000000353,-0.084880548,0.000000000,0.000000000,0.050000000,-0.039403019,-0.000000395,-0.134884716,0.140522185,0.006159050
11.012327167,TRACKING,,0.005060903,1,0.039183548,0.000000356,-0.084180663,0.000000000,0.000000000,0.050000000,-0.039169773,-0.000000432,-0.134184685,0.139784837,0.005995575
11.022644410,TRACKING,,0.003231410,1,0.038978213,0.000000359,-0.083564969,0.000000000,0.000000000,0.050000000,-0.038964874,-0.000000463,-0.133568862,0.139136272,0.005850335
11.033804195,TRACKING,,0.003294785,1,0.038781344,0.000000362,-0.082974342,0.000000000,0.000000000,0.050000000,-0.038768412,-0.000000491,-0.132978113,0.138514145,0.005714418
11.044979451,TRACKING,,0.002607612,1,0.038590222,0.000000364,-0.082400824,0.000000000,0.000000000,0.050000000,-0.038577682,-0.000000517,-0.132404478,0.137910055,0.005583625
11.054831880,TRACKING,,0.001221421,1,0.038590222,0.000000364,-0.082400824,0.000000000,0.000000000,0.050000000,-0.038577682,-0.000000517,-0.132404478,0.137910055,0.005583625
11.067414337,TRACKING,,0.011235840,1,0.038590222,0.000000364,-0.082400824,0.000000000,0.000000000,0.050000000,-0.038577682,-0.000000517,-0.132404478,0.137910055,0.005583625
11.074726030,TRACKING,,0.000302986,1,0.038188973,0.000000369,-0.081199357,0.000000000,0.000000000,0.050000000,-0.038177208,-0.000000564,-0.131202781,0.136644315,0.005326325
11.086571375,TRACKING,,0.000070571,1,0.037944838,0.000000371,-0.080469475,0.000000000,0.000000000,0.050000000,-0.037933586,-0.000000589,-0.130472747,0.135875291,0.005151133
11.095559958,TRACKING,,0.001553994,1,0.037709749,0.000000373,-0.079765553,0.000000000,0.000000000,0.050000000,-0.037698987,-0.000000612,-0.129768681,0.135133727,0.004983432
11.105827024,TRACKING,,0.000892228,1,0.037486127,0.000000375,-0.079095198,0.000000000,0.000000000,0.050000000,-0.037475820,-0.000000632,-0.129098191,0.134427601,0.004827472
11.116437447,TRACKING,,0.000106304,1,0.037486127,0.000000375,-0.079095198,0.000000000,0.000000000,0.050000000,-0.037475820,-0.000000632,-0.129098191,0.134427601,0.004827472
11.126791562,TRACKING,,0.010182314,1,0.037266068,0.000000376,-0.078437079,0.000000000,0.000000000,0.050000000,-0.037256151,-0.000000648,-0.128439956,0.133734225,0.004696787
11.136252794,TRACKING,,0.002568475,1,0.037066674,0.000000377,-0.077838290,0.000000000,0.000000000,0.050000000,-0.037057148,-0.000000663,-0.127841052,0.133103594,0.004563098
11.145413722,TRACKING,,0.005938868,1,0.036854361,0.000000378,-0.077203163,0.000000000,0.000000000,0.050000000,-0.036845249,-0.000000676,-0.127205803,0.132434469,0.004419572
11.154313226,TRACKING,,0.003472897,1,0.036674524,0.000000379,-0.076664533,0.000000000,0.000000000,0.050000000,-0.036665761,-0.000000686,-0.126667070,0.131867072,0.004298846
11.167191307,TRACKING,,0.004646900,1,0.036448579,0.000000379,-0.075988158,0.000000000,0.000000000,0.050000000,-0.036440239,-0.000000696,-0.125990571,0.131154546,0.004152716
11.176490482,TRACKING,,0.002851524,1,0.036259717,0.000000379,-0.075422000,0.000000000,0.000000000,0.050000000,-0.036251733,-0.000000704,-0.125424308,0.130558206,0.004028906
11.187217383,TRACKING,,0.002426169,1,0.036059337,0.000000380,-0.074821288,0.000000000,0.000000000,0.050000000,-0.036051717,-0.000000711,-0.124823489,0.129925477,0.003903271
11.197453602,TRACKING,,0.001925414,1,0.035847197,0.000000380,-0.074185237,0.000000000,0.000000000,0.050000000,-0.035839957,-0.000000717,-0.124187326,0.129255540,0.003771718
11.207239958,TRACKING,,0.001594916,1,0.035847197,0.000000380,-0.074185237,0.000000000,0.000000000,0.050000000,-0.035839957,-0.000000717,-0.124187326,0.129255540,0.003771718
11.218724100,TRACKING,,0.000601317,1,0.035485087,0.000000379,-0.073098708,0.000000000,0.000000000,0.050000000,-0.035478473,-0.000000724,-0.123100615,0.128111215,0.003555664
11.226872344,TRACKING,,0.010799533,1,0.035485087,0.000000379,-0.073098708,0.000000000,0.000000000,0.050000000,-0.035478473,-0.000000724,-0.123100615,0.128111215,0.003555664
11.238095651,TRACKING,,0.003073981,1,0.035279529,0.000000379,-0.072482236,0.000000000,0.000000000,0.050000000,-0.035273261,-0.000000726,-0.122484041,0.127461928,0.003435985
11.247014849,TRACKING,,0.006126402,1,0.035091309,0.000000378,-0.071919375,0.000000000,0.000000000,0.050000000,-0.035085361,-0.000000726,-0.121921087,0.126868964,0.003324804
11.256307922,TRACKING,,0.003890146,1,0.034880364,0.000000378,-0.071288442,0.000000000,0.000000000,0.050000000,-0.034874762,-0.000000725,-0.121290053,0.126204302,0.003204962
11.268444589,TRACKING,,0.004145681,1,0.034672537,0.000000377,-0.070666287,0.000000000,0.000000000,0.050000000,-0.034667271,-0.000000723,-0.120667799,0.125548945,0.003088420
11.279440902,TRACKING,,0.002188988,1,0.034487201,0.000000374,-0.070110873,0.000000000,0.000000000,0.050000000,-0.034482228,-0.000000722,-0.120112301,0.124963951,0.002987938
11.288485671,TRACKING,,0.001136346,1,0.034282286,0.000000371,-0.069496822,0.000000000,0.000000000,0.050000000,-0.034277622,-0.000000719,-0.119498160,0.124317198,0.002881964
11.297903067,TRACKING,,0.001901347,1,0.034082218,0.000000368,-0.068896948,0.000000000,0.000000000,0.050000000,-0.034077852,-0.000000715,-0.118898200,0.123685415,0.002780404
11.309150841,TRACKING,,0.012007691,1,0.034082218,0.000000368,-0.068896948,0.000000000,0.000000000,0.050000000,-0.034077852,-0.000000715,-0.118898200,0.123685415,0.002780404
11.318329833,TRACKING,,0.002644590,1,0.033817437,0.000000364,-0.068106087,0.000000000,0.000000000,0.050000000,-0.033813401,-0.000000708,-0.118107243,0.122852215,0.002668903
11.327311125,TRACKING,,0.003625460,1,0.033620084,0.000000360,-0.067515133,0.000000000,0.000000000,0.050000000,-0.033616341,-0.000000702,-0.117516204,0.122229770,0.002569614
11.336779097,TRACKING,,0.004124553,1,0.033427388,0.000000357,-0.066937680,0.000000000,0.000000000,0.050000000,-0.033423908,-0.000000695,-0.116938675,0.121621591,0.002481526
11.349123616,TRACKING,,0.000599234,1,0.033203303,0.000000353,-0.066266205,0.000000000,0.000000000,0.050000000,-0.033200118,-0.000000687,-0.116267115,0.120914391,0.002383790
11.357686923,TRACKING,,0.010753436,1,0.033203303,0.000000353,-0.066266205,0.000000000,0.000000000,0.050000000,-0.033200118,-0.000000687,-0.116267115,0.120914391,0.002383790
11.368454304,TRACKING,,0.004280342,1,0.032935067,0.000000349,-0.065464841,0.000000000,0.000000000,0.050000000,-0.032932171,-0.000000675,-0.115465667,0.120070180,0.002287658
11.380753133,TRACKING,,0.000106134,1,0.032715219,0.000000345,-0.064806469,0.000000000,0.000000000,0.050000000,-0.032712611,-0.000000664,-0.114807213,0.119376761,0.002194115
11.392551814,TRACKING,,0.003321320,1,0.032477971,0.000000340,-0.064095319,0.000000000,0.000000000,0.050000000,-0.032475647,-0.000000651,-0.114095980,0.118627823,0.002103200
11.400647873,TRACKING,,0.001833407,1,0.032236747,0.000000336,-0.063371852,0.000000000,0.000000000,0.050000000,-0.032234706,-0.000000638,-0.113372433,0.117865961,0.002015541
11.412803248,TRACKING,,0.000088215,1,0.032236747,0.000000336,-0.063371852,0.000000000,0.000000000,0.050000000,-0.032234706,-0.000000638,-0.113372433,0.117865961,0.002015541
11.425206382,TRACKING,,0.010183696,1,0.032006831,0.000000331,-0.062683661,0.000000000,0.000000000,0.050000000,-0.032004991,-0.000000624,-0.112684183,0.117141131,0.001950349
11.432191884,TRACKING,,0.000120687,1,0.031775665,0.000000327,-0.061991255,0.000000000,0.000000000,0.050000000,-0.031774019,-0.000000609,-0.111991722,0.116411916,0.001888309
11.442664564,TRACKING,,0.004007941,1,0.031544732,0.000000322,-0.061298982,0.000000000,0.000000000,0.050000000,-0.031543322,-0.000000594,-0.111299382,0.115682901,0.001817624
11.453874157,TRACKING,,0.001107323,1,0.031313504,0.000000317,-0.060604975,0.000000000,0.000000000,0.050000000,-0.031312319,-0.000000578,-0.110605310,0.114952147,0.001752669
11.466714686,TRACKING,,0.011238128,1,0.031313504,0.000000317,-0.060604975,0.000000000,0.000000000,0.050000000,-0.031312319,-0.000000578,-0.110605310,0.114952147,0.001752669
11.474626172,TRACKING,,0.005457096,1,0.031057204,0.000000312,-0.059838140,0.000000000,0.000000000,0.050000000,-0.031056199,-0.000000560,-0.109838424,0.114144500,0.001695252
11.485383851,TRACKING,,0.001559381,1,0.030802438,0.000000307,-0.059074719,0.000000000,0.000000000,0.050000000,-0.030801663,-0.000000541,-0.109074937,0.113340568,0.001631832
11.493448369,TRACKING,,0.001660529,1,0.030593896,0.000000302,-0.058448239,0.000000000,0.000000000,0.050000000,-0.030593298,-0.000000525,-0.108448408,0.112680997,0.001585129
11.506386660,TRACKING,,0.011729457,1,0.030593896,0.000000302,-0.058448239,0.000000000,0.000000000,0.050000000,-0.030593298,-0.000000525,-0.108448408,0.112680997,0.001585129
11.513277655,TRACKING,,0.001504404,1,0.030368774,0.000000297,-0.057774089,0.000000000,0.000000000,0.050000000,-0.030368302,-0.000000508,-0.107774222,0.111971053,0.001543558
11.525912432,TRACKING,,0.003650628,1,0.030106740,0.000000291,-0.056989133,0.000000000,0.000000000,0.050000000,-0.030106460,-0.000000487,-0.106989212,0.111144457,0.001492943
11.537167393,TRACKING,,0.001815661,1,0.029884960,0.000000286,-0.056322913,0.000000000,0.000000000,0.050000000,-0.029884839,-0.000000468,-0.106322948,0.110443075,0.001454153
11.545495389,TRACKING,,0.000320812,1,0.029679152,0.000000282,-0.055703833,0.000000000,0.000000000,0.050000000,-0.029679159,-0.000000452,-0.105703831,0.109791404,0.001421823
11.556635492,TRACKING,,0.010416900,1,0.029679152,0.000000282,-0.055703833,0.000000000,0.000000000,0.050000000,-0.029679159,-0.000000452,-0.105703831,0.109791404,0.001421823
11.566493506,TRACKING,,0.001606696,1,0.029437434,0.000000277,-0.054979494,0.000000000,0.000000000,0.050000000,-0.029437533,-0.000000432,-0.104979466,0.109028696,0.001385763
11.575120811,TRACKING,,0.001242256,1,0.029206093,0.000000271,-0.054285257,0.000000000,0.000000000,0.050000000,-0.029206324,-0.000000412,-0.104285193,0.108297787,0.001353115
11.588193382,TRACKING,,0.002114189,1,0.028964775,0.000000266,-0.053560113,0.000000000,0.000000000,0.050000000,-0.028965129,-0.000000392,-0.103560014,0.107534437,0.001322059
11.598965778,TRACKING,,0.012203009,1,0.028964775,0.000000266,-0.053560113,0.000000000,0.000000000,0.050000000,-0.028965129,-0.000000392,-0.103560014,0.107534437,0.001322059
